product_code,indexx,BusinessUnit,Type,Products.Business.Line.Leader,Subtype,ProductName,BrandName,Brand.Manager,N_ordered,nEast,N_East,nNorth,N_North,nSouth,N_South,nUnderdark,N_Underdark,nWest,N_West
41901083,729,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Radiant vulnerability,SABLE,Nundro Rockseeker,1875,0.159,298,0.331,620,0.353,661,0.013,24,0.145,272
41917361,730,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Bronze Horn of Valhalla,SABLE,Nundro Rockseeker,1807,0.145,262,0.291,525,0.396,716,0.012,22,0.156,282
41936666,731,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Oathbow,BORDERLANDS,Thaldrak Battlehammer,2842,0.117,333,0.462,1313,0.318,905,0.012,35,0.090,256
41981887,732,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Leather Golem Armour,SABLE,Nundro Rockseeker,1917,0.135,258,0.362,694,0.382,733,0.010,20,0.111,212
42020315,733,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Necklace of Adaptation,BORDERLANDS,Thaldrak Battlehammer,2080,0.149,310,0.353,734,0.371,772,0.012,24,0.115,240
42137416,734,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Quarterstaff ,RED CURTAIN,Siras Invictus,8138,0.365,2969,0.398,3241,0.192,1561,0.004,29,0.042,338
42151662,735,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Orb,RED CURTAIN,Siras Invictus,2099,0.115,242,0.396,832,0.352,739,0.007,15,0.129,271
42295086,736,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Bell ,BORDERLANDS,Thaldrak Battlehammer,1991,0.154,307,0.373,742,0.321,639,0.007,13,0.146,290
42314405,737,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Badge of the Watch,RED CURTAIN,Siras Invictus,2053,0.152,312,0.357,733,0.371,761,0.008,17,0.112,230
42314648,738,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Planecallers Codex,MYTHAL,Arentian Mythrandius,1916,0.164,314,0.317,607,0.339,650,0.023,45,0.157,300
42359086,739,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Imbued Wood Focus,BORDERLANDS,Thaldrak Battlehammer,1952,0.098,191,0.357,697,0.351,685,0.014,27,0.180,352
42557137,740,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Powered Armour,ARCANTIC,Enthoril Murkywaters,2013,0.145,291,0.384,772,0.343,690,0.020,40,0.109,220
42615262,741,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Holy Symbol of Ravenkind,SABLE,Nundro Rockseeker,1872,0.131,246,0.427,799,0.306,573,0.020,38,0.115,216
42619709,742,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Demon Armour,SABLE,Nundro Rockseeker,3019,0.349,1053,0.368,1112,0.200,605,0.008,23,0.075,226
42685862,743,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Greatsword ,U.N.N.,Ruralion Baeneduren,6613,0.189,1247,0.201,1330,0.490,3242,0.004,25,0.116,769
42796714,744,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Helm of Devil Command,SABLE,Nundro Rockseeker,1918,0.149,285,0.346,663,0.357,685,0.023,44,0.126,241
42902661,745,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Brooch of Living Essence,RED CURTAIN,Siras Invictus,1920,0.205,393,0.378,725,0.304,584,0.004,7,0.110,211
42919944,746,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Deck of Illusions,ARCANTIC,Enthoril Murkywaters,2131,0.125,267,0.397,846,0.355,757,0.004,9,0.118,252
42920084,747,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Secrets,SABLE,Nundro Rockseeker,1843,0.156,287,0.291,537,0.353,651,0.025,46,0.175,322
42928251,748,ADVENTURING,TOOLS & KITS,Kay Glimshine,CONTAINER,Bucket and Rope,U.N.N.,Ruralion Baeneduren,2220,0.120,267,0.367,814,0.364,809,0.009,21,0.139,309
42929610,749,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Greater Absorption,SABLE,Nundro Rockseeker,2132,0.114,242,0.406,865,0.356,758,0.009,19,0.116,248
42930166,750,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Mule,U.N.N.,Ruralion Baeneduren,1954,0.156,304,0.399,779,0.335,655,0.008,15,0.103,201
43004924,751,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Camel,RED CURTAIN,Siras Invictus,2348,0.135,317,0.386,906,0.336,789,0.003,8,0.140,328
43106259,752,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Lamp ,U.N.N.,Ruralion Baeneduren,1886,0.153,289,0.318,599,0.334,629,0.016,31,0.179,338
43111132,753,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Crystal Ball of Mind Reading,U.N.N.,Ruralion Baeneduren,2147,0.157,337,0.359,771,0.319,684,0.019,40,0.147,315
43134762,754,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Amulet of the Devout,MYTHAL,Arentian Mythrandius,1976,0.144,284,0.355,701,0.357,706,0.019,38,0.125,247
43160959,755,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Rations (10 days) ,BORDERLANDS,Thaldrak Battlehammer,1878,0.136,256,0.332,623,0.384,721,0.021,39,0.127,239
43169667,756,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Invulnerability,SABLE,Nundro Rockseeker,1885,0.152,286,0.296,558,0.423,798,0.005,10,0.124,233
43180222,757,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Javelin of Lightning,RED CURTAIN,Siras Invictus,4800,0.261,1254,0.183,878,0.409,1961,0.003,14,0.144,693
43184509,758,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Dust of Deliciousness,MYTHAL,Arentian Mythrandius,2233,0.147,329,0.355,792,0.344,769,0.001,3,0.152,340
43242975,759,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Breastplate ,RED CURTAIN,Siras Invictus,2578,0.118,305,0.313,808,0.273,703,0.011,29,0.284,733
43338564,760,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Mace of Terror,ARCANTIC,Enthoril Murkywaters,4010,0.109,438,0.608,2440,0.193,774,0.008,31,0.082,327
43344613,761,ADVENTURING,TOOLS & KITS,Kay Glimshine,GAMING SET,Playing card set,BORDERLANDS,Thaldrak Battlehammer,1941,0.104,202,0.381,739,0.358,695,0.019,37,0.138,268
43361969,762,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Chain shirt ,U.N.N.,Ruralion Baeneduren,3575,0.071,254,0.627,2241,0.203,727,0.008,27,0.091,326
43429579,763,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Guitar,RED CURTAIN,Siras Invictus,2126,0.155,330,0.343,730,0.356,757,0.009,19,0.136,290
43445549,764,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Giant Slayer,BORDERLANDS,Thaldrak Battlehammer,3876,0.083,323,0.366,1420,0.463,1794,0.007,27,0.080,312
43454977,765,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Amulet of the Drunkard,BORDERLANDS,Thaldrak Battlehammer,2228,0.184,410,0.346,771,0.316,703,0.016,36,0.138,308
43467227,766,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Helm of Devil Command,MYTHAL,Arentian Mythrandius,2011,0.182,367,0.357,718,0.311,626,0.016,32,0.133,268
43518215,767,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Sealing wax ,BORDERLANDS,Thaldrak Battlehammer,2139,0.109,234,0.377,807,0.356,761,0.014,29,0.144,308
43581296,768,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Grappling hook ,RED CURTAIN,Siras Invictus,2007,0.164,330,0.346,694,0.353,708,0.007,14,0.130,261
43597261,769,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Orb of Gonging,U.N.N.,Ruralion Baeneduren,1963,0.130,256,0.377,740,0.338,663,0.017,34,0.138,270
43615467,770,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Regeneration,SABLE,Nundro Rockseeker,2109,0.156,328,0.314,662,0.385,811,0.021,45,0.125,263
43662007,771,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ghost Lantern,ARCANTIC,Enthoril Murkywaters,2056,0.142,291,0.351,722,0.331,681,0.009,19,0.167,343
43698086,772,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Orb,U.N.N.,Ruralion Baeneduren,2066,0.145,300,0.346,714,0.357,738,0.004,8,0.148,306
43715376,773,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Lantern of Tracking,U.N.N.,Ruralion Baeneduren,2107,0.162,342,0.374,788,0.304,640,0.019,39,0.141,298
43737386,774,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Sword of Life Stealing,ARCANTIC,Enthoril Murkywaters,2105,0.152,319,0.324,681,0.317,667,0.024,50,0.184,388
43749515,775,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Wand,RED CURTAIN,Siras Invictus,1907,0.167,319,0.325,619,0.347,662,0.025,47,0.136,260
43790500,776,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Dulcimer,U.N.N.,Ruralion Baeneduren,2066,0.160,330,0.329,679,0.364,752,0.013,27,0.135,278
43801581,777,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Ram, portable ",U.N.N.,Ruralion Baeneduren,2008,0.132,266,0.393,790,0.314,631,0.013,27,0.146,294
43831799,778,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Seeker Dart,SABLE,Nundro Rockseeker,4082,0.108,440,0.340,1387,0.488,1992,0.003,14,0.061,249
44009643,779,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Water Walking,SABLE,Nundro Rockseeker,2091,0.186,388,0.351,734,0.320,669,0.013,28,0.130,272
44036358,780,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Alchemist’s fire (flask) ,BORDERLANDS,Thaldrak Battlehammer,2159,0.193,416,0.382,824,0.283,612,0.028,60,0.114,247
44048471,781,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Jeweler’s tools ,RED CURTAIN,Siras Invictus,2234,0.150,335,0.342,763,0.362,808,0.019,43,0.128,285
44055132,782,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dagger ,U.N.N.,Ruralion Baeneduren,3717,0.298,1108,0.215,801,0.410,1525,0.004,14,0.072,269
44062697,783,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Spyglass ,BORDERLANDS,Thaldrak Battlehammer,1877,0.144,270,0.403,757,0.303,569,0.008,15,0.142,266
44077641,784,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Hellsteel Martial Ranged Weapon,BORDERLANDS,Thaldrak Battlehammer,2372,0.103,244,0.492,1166,0.285,676,0.002,4,0.119,282
44085274,785,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Toque,BORDERLANDS,Thaldrak Battlehammer,2141,0.157,336,0.345,739,0.372,796,0.008,18,0.118,252
44163084,786,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Caltrops (bag of 20) ,U.N.N.,Ruralion Baeneduren,1882,0.166,312,0.367,691,0.342,643,0.010,18,0.116,218
44177545,787,LUXURY SPECIALTIES,TOOLS & KITS,Kay Glimshine,CONTAINER,Cauldron of Rebirth,SABLE,Nundro Rockseeker,1960,0.153,300,0.350,686,0.331,648,0.020,39,0.146,287
44255694,788,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Hunters Coat,ARCANTIC,Enthoril Murkywaters,2538,0.126,321,0.389,988,0.281,712,0.015,37,0.189,480
44262073,789,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SIMPLE MELEE WEAPON,Saint Markovias Thighbone,SABLE,Nundro Rockseeker,1935,0.135,261,0.342,662,0.331,640,0.024,46,0.168,326
44380722,790,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Poison,ARCANTIC,Enthoril Murkywaters,2026,0.151,305,0.345,698,0.365,739,0.011,23,0.129,261
44423454,791,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Chest ,BORDERLANDS,Thaldrak Battlehammer,2233,0.162,361,0.330,737,0.355,793,0.004,10,0.149,332
44425096,792,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Bird),MYTHAL,Arentian Mythrandius,2126,0.137,291,0.385,819,0.312,664,0.013,28,0.152,324
44433959,793,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Climbing,RED CURTAIN,Siras Invictus,1753,0.122,213,0.365,640,0.378,662,0.009,16,0.127,222
44522998,794,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Necklace of Adaptation,BORDERLANDS,Thaldrak Battlehammer,1960,0.178,349,0.323,633,0.386,756,0.009,17,0.105,205
44586141,795,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Earth Elemental Essence Shard,U.N.N.,Ruralion Baeneduren,2158,0.101,218,0.372,802,0.368,794,0.024,52,0.135,292
44628708,796,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Mummy Rot Antidote,RED CURTAIN,Siras Invictus,2164,0.168,363,0.334,723,0.332,718,0.015,33,0.151,327
44698818,797,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Pig,RED CURTAIN,Siras Invictus,2055,0.137,282,0.338,694,0.354,728,0.019,40,0.151,311
44775298,798,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Manual of Quickness of Action,RED CURTAIN,Siras Invictus,2035,0.137,279,0.340,691,0.373,760,0.006,13,0.143,292
44792169,799,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,HELMET,Wreath of the Prism,ARCANTIC,Enthoril Murkywaters,2106,0.197,415,0.334,703,0.325,685,0.009,20,0.134,283
44810708,800,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whelm,SABLE,Nundro Rockseeker,2704,0.122,330,0.540,1461,0.226,610,0.011,30,0.101,273
44819969,801,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Glass Bottle (Crate),U.N.N.,Ruralion Baeneduren,2139,0.154,329,0.336,718,0.355,759,0.015,33,0.140,300
44842591,802,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Heroism,U.N.N.,Ruralion Baeneduren,2062,0.113,232,0.330,681,0.382,787,0.013,26,0.163,336
44868442,803,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Stone Giant Strength,SABLE,Nundro Rockseeker,2051,0.122,251,0.399,819,0.290,594,0.026,54,0.162,333
44886106,804,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Navigator’s tools ,RED CURTAIN,Siras Invictus,2190,0.112,245,0.393,861,0.348,762,0.014,31,0.133,291
44913482,805,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Boots of False Tracks,SABLE,Nundro Rockseeker,2003,0.149,298,0.338,678,0.394,789,0.003,7,0.115,231
44923534,806,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Serpent Scale Armour,MYTHAL,Arentian Mythrandius,1949,0.138,268,0.338,658,0.376,733,0.009,18,0.140,272
44925640,807,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Candle of Invocation,SABLE,Nundro Rockseeker,2071,0.174,360,0.390,807,0.272,563,0.007,14,0.158,327
44928891,808,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,Fishing tackle ,BORDERLANDS,Thaldrak Battlehammer,1925,0.114,219,0.337,648,0.369,711,0.014,26,0.167,321
44942389,809,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield +2,SABLE,Nundro Rockseeker,2143,0.147,316,0.392,841,0.330,707,0.011,24,0.119,255
44957220,810,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,"Clothes, Common ",RED CURTAIN,Siras Invictus,1979,0.136,270,0.414,820,0.292,577,0.009,17,0.149,295
44974044,811,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Plate Armour of Etherealness,U.N.N.,Ruralion Baeneduren,2895,0.277,802,0.271,785,0.335,969,0.013,37,0.104,302
44988710,812,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Boomerang +2,BORDERLANDS,Thaldrak Battlehammer,2934,0.075,221,0.505,1481,0.242,710,0.012,36,0.166,486
44996172,813,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Gamblers Sword,U.N.N.,Ruralion Baeneduren,2136,0.171,365,0.386,824,0.315,672,0.005,11,0.124,264
45096052,814,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Stone Giant Strength,RED CURTAIN,Siras Invictus,2223,0.141,313,0.372,827,0.352,783,0.013,28,0.122,272
45105638,815,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Armblade,U.N.N.,Ruralion Baeneduren,2481,0.136,337,0.447,1108,0.306,758,0.012,29,0.100,249
45125301,816,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Javelin (10),U.N.N.,Ruralion Baeneduren,4035,0.068,276,0.653,2636,0.170,687,0.002,10,0.106,426
45147945,817,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Polymorph,SABLE,Nundro Rockseeker,1945,0.140,273,0.320,622,0.373,726,0.024,46,0.143,278
45230100,818,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Cow,BORDERLANDS,Thaldrak Battlehammer,2089,0.117,245,0.358,747,0.343,717,0.013,27,0.169,353
45274736,819,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Living Light Armour,SABLE,Nundro Rockseeker,2550,0.138,351,0.495,1262,0.233,593,0.010,25,0.125,319
45307398,820,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Radiance,SABLE,Nundro Rockseeker,1992,0.153,305,0.320,638,0.357,712,0.010,20,0.159,317
45312903,821,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Pole (3m collapsable),BORDERLANDS,Thaldrak Battlehammer,2037,0.172,350,0.355,724,0.333,678,0.021,43,0.119,242
45343820,822,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ventilating Lungs,SABLE,Nundro Rockseeker,2118,0.119,252,0.414,877,0.306,649,0.009,20,0.151,320
45363179,823,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Bronze Griffon of Wondrous Power,U.N.N.,Ruralion Baeneduren,1844,0.161,297,0.320,591,0.371,685,0.026,48,0.121,223
45380660,824,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Bloodaxe,BORDERLANDS,Thaldrak Battlehammer,2114,0.158,334,0.413,874,0.323,683,0.009,20,0.096,203
45416079,825,ADVENTURING,TOOLS & KITS,Kay Glimshine,CONTAINER,Pouch ,RED CURTAIN,Siras Invictus,1913,0.118,225,0.364,697,0.316,605,0.021,41,0.180,345
45421764,826,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Boomerang +3,SABLE,Nundro Rockseeker,2141,0.153,328,0.337,721,0.351,752,0.018,38,0.141,302
45461697,827,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of the War Mage +3,SABLE,Nundro Rockseeker,3875,0.063,245,0.559,2168,0.283,1096,0.008,32,0.086,334
45532795,828,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Lightbringer,RED CURTAIN,Siras Invictus,1965,0.103,202,0.354,696,0.375,736,0.017,33,0.152,298
45586123,829,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Alchemist’s supplies ,U.N.N.,Ruralion Baeneduren,2096,0.170,356,0.342,716,0.303,635,0.007,14,0.179,375
45597623,830,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,HELMET,Circlet of Blasting,SABLE,Nundro Rockseeker,1879,0.162,304,0.339,637,0.317,596,0.016,31,0.166,311
45598807,831,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ersatz Eye,SABLE,Nundro Rockseeker,1983,0.148,294,0.413,818,0.316,627,#VALUE!,NA,0.123,244
45711175,832,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 3,RED CURTAIN,Siras Invictus,2139,0.124,265,0.373,798,0.330,705,0.020,43,0.153,328
45885021,833,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Bag of Holding,BORDERLANDS,Thaldrak Battlehammer,2041,0.181,370,0.339,692,0.316,644,0.006,12,0.158,323
45909423,834,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Boar,BORDERLANDS,Thaldrak Battlehammer,2045,0.149,304,0.347,709,0.349,714,0.012,25,0.143,293
45938551,835,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Absorption,MYTHAL,Arentian Mythrandius,1955,0.172,337,0.357,697,0.340,665,0.008,16,0.123,240
45977283,836,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Half plate ,RED CURTAIN,Siras Invictus,4167,0.066,273,0.424,1766,0.324,1351,0.125,521,0.061,256
46001495,837,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Crossbow bolts (100) ,RED CURTAIN,Siras Invictus,3855,0.321,1239,0.192,740,0.417,1607,0.005,18,0.065,251
46020021,838,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Blackrazor,SABLE,Nundro Rockseeker,3031,0.119,361,0.563,1706,0.234,709,0.002,6,0.082,249
46103005,839,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,"Crossbow, hand ",U.N.N.,Ruralion Baeneduren,2076,0.155,321,0.323,671,0.356,740,0.016,33,0.150,311
46161934,840,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Woodcarvers tools ,U.N.N.,Ruralion Baeneduren,2021,0.125,253,0.405,818,0.355,718,0.006,12,0.109,220
46189429,841,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Component pouch ,U.N.N.,Ruralion Baeneduren,2000,0.168,336,0.366,732,0.307,614,0.010,20,0.149,298
46222194,842,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Wooden staff (Druidic focus),U.N.N.,Ruralion Baeneduren,1968,0.131,257,0.373,734,0.381,750,0.018,36,0.097,191
46251113,843,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Shadowfell Shard,U.N.N.,Ruralion Baeneduren,2246,0.133,298,0.325,731,0.387,869,0.017,38,0.138,310
46268431,844,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,"Rope, hempen (50 feet) ",U.N.N.,Ruralion Baeneduren,1892,0.117,222,0.367,694,0.347,656,0.029,54,0.141,266
46353299,845,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Loadstone,MYTHAL,Arentian Mythrandius,1816,0.127,230,0.297,540,0.385,699,0.015,28,0.176,319
46354044,846,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Dwarven Plate,MYTHAL,Arentian Mythrandius,3368,0.124,416,0.612,2062,0.173,582,0.001,4,0.090,304
46398806,847,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Rope of Entanglement,ARCANTIC,Enthoril Murkywaters,2059,0.166,342,0.355,731,0.344,709,0.007,15,0.127,262
46494018,848,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Dwarvenkind,RED CURTAIN,Siras Invictus,1874,0.110,206,0.361,676,0.317,594,0.006,12,0.206,386
46538325,849,ADVENTURING,JEWELRY,Lanec Lot,RING,Rings of Shared Suffering,ARCANTIC,Enthoril Murkywaters,2014,0.168,338,0.355,714,0.312,629,0.010,21,0.155,312
46566226,850,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Robe of Eyes,ARCANTIC,Enthoril Murkywaters,1957,0.155,303,0.371,727,0.324,634,0.018,36,0.131,257
46594046,851,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,War pick ,U.N.N.,Ruralion Baeneduren,2151,0.131,282,0.358,770,0.364,783,0.016,34,0.131,282
46645008,852,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Serpentine Owl of Wondrous Power,RED CURTAIN,Siras Invictus,1944,0.187,363,0.333,648,0.310,602,0.019,37,0.151,294
46686553,853,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Whetstone (set of 20),U.N.N.,Ruralion Baeneduren,2105,0.145,305,0.343,721,0.379,798,0.007,14,0.127,267
46731619,854,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Military Saddle,U.N.N.,Ruralion Baeneduren,1907,0.169,322,0.348,663,0.328,625,0.010,19,0.146,278
46734893,855,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Supreme Intellect,MYTHAL,Arentian Mythrandius,2054,0.127,261,0.415,853,0.309,634,0.015,31,0.134,275
